Прайс лабораторных анализов;;;;;;;
1. ОБЩЕКЛИНИЧЕСКИЕ ИССЛЕДОВАНИЯ КРОВИ;;;;;;;
;;;;;;;
1.1. Общеклинические исследования крови;;;;;;;
* тест TRO выполняется только в комплексе с тестом №5;;;;;;;
3318;;;Определение возбудителей острых респираторных вирусных инфекций человека (ОРВИ): РНК респираторно-синцитиального вируса (human Respiratory Syncytial virus, hRSv), метапневмовируса (human Metapneumovirus, hMpv), вирусов парагриппа 1, 2, 3 и 4-го типов (human Parainfluenza virus 1-4, hPiv), коронавирусов (human Coronavirus, hCov), риновирусов (human Rhinovirus, hRv), ДНК аденовирусов групп B, C и E (human Adenovirus B, C, E, hAdv) и бокавируса (human Bocavirus, hBov) в соскобе эпителиальных клеток ротоглотки и носоглотки;;Мазок;1 к.д.;1 790,00
10.50. Риккетсиоз, тиф сыпной (риккетсии);;;;;;;
;;;;;;;
283;;;РПГА с сыпнотифозным диагностикумом риккетсий Провачека (Rickettsia prowazekii, IHA);;Сыворотка крови;до 6 р.д.;565,00
10.51. Ротавирусная инфекция (ротавирус);;;;;;;
;;;;;;;
463;;;Ротавирус (Rotavirus), диарейный синдром, антигенный тест (Rotavirus Direct Detection by Latex Agglutination);;Кал;до 2 к.д.;825,00
10.52. Сальмонеллы (тиф брюшной, паратиф, сальмонеллез);;;;;;;
;;;;;;;
273;;;Антитела к Salmonella typhi, РПГА (Salmonella typhi Antibodies, IHA);;Сыворотка крови;до 4 к.д.;695,00
288;;;РПГА с Salmonella gr.A  (Salmonella gr.A, IHA);;Сыворотка крови;до 4 к.д.;565,00
289;;;РПГА с Salmonella gr.B (Salmonella gr.B, IHA);;Сыворотка крови;до 4 к.д.;565,00
290;;;РПГА с Salmonella gr.С  (Salmonella gr.C, IHA);;Сыворотка крови;до 4 к.д.;565,00
292;;;РПГА с Salmonella gr.D (Salmonella gr.D, IHA);;Сыворотка крови;до 4 к.д.;565,00
293;;;Антитела к Salmonella gr.E, РПГА (Salmonella gr.E Antibodies, IHA);;Сыворотка крови;до 4 к.д.;565,00
287;;;РПГА с Salmonella O-комплекс  (Salmonella O-antigens, IHA);;Сыворотка крови;до 4 к.д.;565,00
457-П;;;Посев на патогенную кишечную флору (Stool Culture (Salmonella spp., Shigella spp.). Bacteria Identification);;"Ректальный мазок; Кал";до 7 к.д.;900,00
457-А;;;Посев на патогенную кишечную флору, определение чувствительности к антимикробным препаратам (Stool Culture (Salmonella spp., Shigella spp.). Bacteria Identification and Antibiotic Susceptibility Testing);;"Кал; Ректальный мазок";до 8 к.д.;1 120,00
457-Ф;;;Посев на патогенную кишечную флору, определение чувствительности к антимикробным препаратам и бактериофагам (Stool Culture, Salmonella sрp., Shigella sрp. Bacteria Identification, Antibiotic Susceptibility and Bacteriophage Efficiency Testing);;"Кал; Ректальный мазок";до 8 к.д.;1 345,00
10.53. Сифилис;;;;;;;
;;;;;;;
69;;;Сифилис RPR – антикардиолипиновый тест (Syphilis RPR (Rapid Plasma Reagins), Аnticardiolipin Тest);;Сыворотка крови;1 к.д.;260,00
70;;;Aнтитела классов IgM и IgG к Treponema pallidum, суммарно (Anti-Treponema pallidum IgM, IgG, Total);;Сыворотка крови;1 к.д.;510,00
221;;;Aнтитела класса IgM к Treponema pallidum  (Anti-Treponema pallidum IgM );;Сыворотка крови;до 6 р.д.;1 040,00
1206;;;Aнтитела класса IgM к Treponema pallidum, выявляемые методом иммуноблоттинга (Anti-Treponema pallidum IgM, Immunoblot );;Сыворотка крови;до 7 р.д.;2 095,00
1205;;;Aнтитела класса IgG к Treponema pallidum, выявляемые методом иммуноблоттинга (Anti-Treponema pallidum IgG, Immunoblot );;Сыворотка крови;до 7 р.д.;2 095,00
346ГЛЗ;;;Бледная трепонема, определение ДНК в соскобе эпителиальных клеток конъюнктивы (Treponema pallidum, DNA, Scrape of Conjunctiva Epithelial Cells )*;;Соскоб;до 2 р.д.;280,00
346КОЖ;;;Бледная трепонема, определение ДНК в соскобе эпителиальных клеток кожи (Treponema pallidum, DNA, Scrape of Skin Epithelial Cells)*;;Соскоб;до 2 р.д.;280,00
346МОЧ;;;Бледная трепонема, определение ДНК в моче (Treponema pallidum, DNA, Urine)*;;Моча;до 2 р.д.;280,00
346ОТД;;;Бледная трепонема, определение ДНК в отделяемом (Treponema pallidum, DNA, Secretion)*;;Отделяемое;до 2 р.д.;280,00
346РОТ;;;Бледная трепонема, определение ДНК в соскобе эпителиальных клеток ротоглотки (Treponema pallidum, DNA, Scrape of Faucial Epithelial Cells)*;;Соскоб;до 2 р.д.;280,00
346СВ;;;Бледная трепонема, определение ДНК в сыворотке крови (Treponema pallidum, DNA, Serum)*;;Сыворотка крови;до 2 р.д.;510,00
346СМЖ;;;Бледная трепонема, определение ДНК в спинномозговой жидкости (Treponema pallidum, DNA, Cerebrospinal Fluid)*;;Спинномозговая жидкость;до 2 р.д.;280,00
346СП;;;Бледная трепонема, определение ДНК в секрете простаты, эякуляте (Treponema pallidum, DNA, Prostatic Fluid, Semen)*;;"Секрет простаты; Эякулят";до 2 р.д.;280,00
346УРО;;;Бледная трепонема, определение ДНК в соскобе эпителиальных клеток урогенитального тракта (Treponema pallidum, DNA, Scrape of Urogenital Epithelial Cells)*;;Соскоб;до 4 р.д.;280,00
10.54. Стафилококковая инфекция (стафилококк золотистый);;;;;;;
;;;;;;;
468-П;;;Посев на золотистый стафилококк (метициллин-резистентный золотистый стафилококк, МРЗС) (Staphylococcus aureus) (Staphylococcus aureus (Methicillin-Resistant Staphylococcus aureus – MRSA) Culture. Bacteria Identification);;"Мазок; Отделяемое носа; Отделяемое носоглотки; Отделяемое пазухи; Отделяемое ротоглотки";до 5 к.д.;765,00
468-А;;;Посев на золотистый стафилококк (метициллин-резистентный золотистый стафилококк, МРЗС) (Staphylococcus aureus), определение чувствительности к антимикробным препаратам (Staphylococcus aureus (Methicillin-Resistant Staphylococcus aureus – MRSA) Culture. Bacteria Identification and Antibiotic Susceptibility Testing);;"Мазок; Отделяемое носа; Отделяемое носоглотки; Отделяемое пазухи; Отделяемое ротоглотки";до 6 к.д.;920,00
468-Р;;;Посев на золотистый стафилококк (метициллин-резистентный золотистый стафилококк, МРЗС) (Staphylococcus aureus), определение чувствительности к расширенному спектру антимикробных препаратов (Staphylococcus aureus (Methicillin-Resistant Staphylococcus aureus – MRSA) Culture. Bacteria Identification, Antibiotic Susceptibility, Enlarged Testing);;"Мазок; Отделяемое носа; Отделяемое носоглотки; Отделяемое пазухи; Отделяемое ротоглотки";до 7 р.д.;1 490,00
468-Ф;;;Посев на золотистый стафилококк (метициллин-резистентный золотистый стафилококк, МРЗС) (Staphylococcus aureus), определение чувствительности к антимикробным препаратам и бактериофагам (Staphylococcus aureus (Methicillin-Resistant Staphylococcus aureus – MRSA) Culture. Bacteria Identification, Antibiotic Susceptibility and Bacteriophage Efficiency Testing);;"Мазок; Отделяемое носа; Отделяемое носоглотки; Отделяемое пазухи; Отделяемое ротоглотки";до 6 к.д.;1 130,00
459-П;;;Посев на золотистый стафилококк (Staphylococcus aureus) (Staphylococcus aureus Culture. Bacteria Identification);;"Отделяемое носа; Отделяемое носоглотки; Отделяемое пазухи; Отделяемое ротоглотки";до 4 к.д.;850,00
